req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,separator,manufacturer_name,post_id_manuf,predBidProb
0,1,urgent,1,0,0,[4-11),,R.Benes Metal Ltd.,774,0.18304755068503395
0,1,urgent,1,0,0,[4-11),,Metalif Inc.,15228,0.10377799609613493
0,1,urgent,1,0,0,[1-4),,Zahavi steel ltd.,788,0.7361027080778401
0,1,urgent,1,0,0,[1-4),,Hongding Photoelectric Technology,5314,0.21511927199640218
0,1,urgent,1,0,0,[1-4),,R.Benes Metal Ltd.,774,0.1359799973941623
0,1,urgent,1,0,0,[1-4),,GS ELECTRONIC PACKAGING,7490,0.11540771849709618
0,1,urgent,1,0,0,[1-4),,M.ash presicion mechanics,770,0.11309719049168535
0,1,urgent,1,0,0,>=20,,Zahavi steel ltd.,788,0.48921587657224996
0,1,urgent,1,0,0,>=20,,M.ash presicion mechanics,770,0.2482308863552046
0,1,urgent,1,0,0,>=20,,Hongding Photoelectric Technology,5314,0.1972039234167436
0,1,urgent,1,0,0,>=20,,Metalif Inc.,15228,0.17379028185943782
0,1,urgent,1,0,0,>=20,,Aloni engineering,4753,0.1609421296658397
0,1,urgent,1,0,0,[11-20),,Zahavi steel ltd.,788,0.5777075438263554
0,1,urgent,1,0,0,[11-20),,M.ash presicion mechanics,770,0.1999760997996491
0,1,urgent,1,0,0,[11-20),,GS ELECTRONIC PACKAGING,7490,0.1900668457727289
0,1,urgent,1,0,0,[11-20),,Hongding Photoelectric Technology,5314,0.16887741453913344
0,1,urgent,1,0,0,[11-20),,P.D.R ELECTRONICS,2184,0.11984674996826895
0,1,urgent,1,0,1,[4-11),,Zahavi steel ltd.,788,0.7340182120639823
0,1,urgent,1,0,1,[4-11),,M.ash presicion mechanics,770,0.3260216694526667
0,1,urgent,1,0,1,[4-11),,Aloni engineering,4753,0.19469069073641188
0,1,urgent,1,0,1,[4-11),,Hongding Photoelectric Technology,5314,0.15695688308606995
0,1,urgent,1,0,1,[4-11),,R.Benes Metal Ltd.,774,0.14846058330688494
0,1,urgent,1,0,1,[1-4),,Zahavi steel ltd.,788,0.8670681277934207
0,1,urgent,1,0,1,[1-4),,Aloni engineering,4753,0.19355872285660813
0,1,urgent,1,0,1,[1-4),,M.ash presicion mechanics,770,0.18035716819081796
0,1,urgent,1,0,1,[1-4),,Metalif Inc.,15228,0.13303257103539592
0,1,urgent,1,0,1,[1-4),,Hongding Photoelectric Technology,5314,0.12820321895299966
0,1,urgent,1,0,1,>=20,,Zahavi steel ltd.,788,0.6913264577331735
0,1,urgent,1,0,1,>=20,,M.ash presicion mechanics,770,0.3629665232894719
0,1,urgent,1,0,1,>=20,,Aloni engineering,4753,0.35342458507633084
0,1,urgent,1,0,1,>=20,,Metalif Inc.,15228,0.23129844610810957
0,1,urgent,1,0,1,>=20,,P.D.R ELECTRONICS,2184,0.17668955991588964
0,1,urgent,1,0,1,[11-20),,Zahavi steel ltd.,788,0.7618485163185289
0,1,urgent,1,0,1,[11-20),,M.ash presicion mechanics,770,0.30134834053111365
0,1,urgent,1,0,1,[11-20),,Aloni engineering,4753,0.20634186566556714
0,1,urgent,1,0,1,[11-20),,P.D.R ELECTRONICS,2184,0.19820202207488574
0,1,urgent,1,0,1,[11-20),,GS ELECTRONIC PACKAGING,7490,0.13816341802475676
0,1,urgent,1,1,0,[4-11),,Zahavi steel ltd.,788,0.6793473447420018
0,1,urgent,1,1,0,[4-11),,Hongding Photoelectric Technology,5314,0.25578667719263876
0,1,urgent,1,1,0,[4-11),,R.Benes Metal Ltd.,774,0.22955009516145536
0,1,urgent,1,1,0,[4-11),,Metalif Inc.,15228,0.191928996959379
0,1,urgent,1,1,0,[4-11),,GS ELECTRONIC PACKAGING,7490,0.15691728159816384
0,1,urgent,1,1,0,[1-4),,Zahavi steel ltd.,788,0.8335430839650254
0,1,urgent,1,1,0,[1-4),,Hongding Photoelectric Technology,5314,0.21351330751033687
0,1,urgent,1,1,0,[1-4),,Metalif Inc.,15228,0.18034629829214438
0,1,urgent,1,1,0,[1-4),,GS ELECTRONIC PACKAGING,7490,0.18016501581273378
0,1,urgent,1,1,0,[1-4),,R.Benes Metal Ltd.,774,0.17305817460659714
0,1,urgent,1,1,0,>=20,,Zahavi steel ltd.,788,0.6322766199047463
0,1,urgent,1,1,0,>=20,,Metalif Inc.,15228,0.30141062502572974
0,1,urgent,1,1,0,>=20,,Hongding Photoelectric Technology,5314,0.19569835760033025
0,1,urgent,1,1,0,>=20,,GS ELECTRONIC PACKAGING,7490,0.1785198013741502
0,1,urgent,1,1,0,>=20,,R.Benes Metal Ltd.,774,0.14506039889631922
0,1,urgent,1,1,0,[11-20),,Zahavi steel ltd.,788,0.7106429774692778
0,1,urgent,1,1,0,[11-20),,GS ELECTRONIC PACKAGING,7490,0.2833001533667443
0,1,urgent,1,1,0,[11-20),,Metalif Inc.,15228,0.18318471814848802
0,1,urgent,1,1,0,[11-20),,Hongding Photoelectric Technology,5314,0.16754297582626101
0,1,urgent,1,1,0,[11-20),,P.D.R ELECTRONICS,2184,0.16145753156871703
0,1,urgent,1,1,1,[4-11),,Zahavi steel ltd.,788,0.8320526526955629
0,1,urgent,1,1,1,[4-11),,Metalif Inc.,15228,0.2535970449473129
0,1,urgent,1,1,1,[4-11),,M.ash presicion mechanics,770,0.1948160950079255
0,1,urgent,1,1,1,[4-11),,R.Benes Metal Ltd.,774,0.18820062025978204
0,1,urgent,1,1,1,[4-11),,P.D.R ELECTRONICS,2184,0.17374227271941492
0,1,urgent,1,1,1,[1-4),,Zahavi steel ltd.,788,0.9213201134672662
0,1,urgent,1,1,1,[1-4),,Metalif Inc.,15228,0.23939529185890904
0,1,urgent,1,1,1,[1-4),,P.D.R ELECTRONICS,2184,0.16982228764371135
0,1,urgent,1,1,1,[1-4),,R.Benes Metal Ltd.,774,0.14003516761449505
0,1,urgent,1,1,1,[1-4),,GS ELECTRONIC PACKAGING,7490,0.13052980007767923
0,1,urgent,1,1,1,>=20,,Zahavi steel ltd.,788,0.8008263596608544
0,1,urgent,1,1,1,>=20,,Metalif Inc.,15228,0.38164209227129103
0,1,urgent,1,1,1,>=20,,P.D.R ELECTRONICS,2184,0.23281569632674606
0,1,urgent,1,1,1,>=20,,M.ash presicion mechanics,770,0.22178538101699527
0,1,urgent,1,1,1,>=20,,Aloni engineering,4753,0.165840405461828
0,1,urgent,1,1,1,[11-20),,Zahavi steel ltd.,788,0.8516978375790629
0,1,urgent,1,1,1,[11-20),,P.D.R ELECTRONICS,2184,0.2590118653738524
0,1,urgent,1,1,1,[11-20),,Metalif Inc.,15228,0.24288767169643993
0,1,urgent,1,1,1,[11-20),,GS ELECTRONIC PACKAGING,7490,0.2126202764758174
0,1,urgent,1,1,1,[11-20),,M.ash presicion mechanics,770,0.17745794112162244
0,1,urgent,0,0,0,[4-11),,M.ash presicion mechanics,770,0.43995162050021613
0,1,urgent,0,0,0,[4-11),,Zahavi steel ltd.,788,0.2261617049782305
0,1,urgent,0,0,0,[4-11),,YAAF,5011,0.20286478968556107
0,1,urgent,0,0,0,[4-11),,Aloni engineering,4753,0.19026959788386832
0,1,urgent,0,0,0,[4-11),,Hongding Photoelectric Technology,5314,0.17290723227246288
0,1,urgent,0,0,0,[1-4),,Zahavi steel ltd.,788,0.4085560310068225
0,1,urgent,0,0,0,[1-4),,M.ash presicion mechanics,770,0.263267582718986
0,1,urgent,0,0,0,[1-4),,YAAF,5011,0.23533695274831823
0,1,urgent,0,0,0,[1-4),,Aloni engineering,4753,0.189157297257099
0,1,urgent,0,0,0,[1-4),,FGM TEKNİK,15212,0.17002866540338918
0,1,urgent,0,0,0,>=20,,M.ash presicion mechanics,770,0.48060076913944016
0,1,urgent,0,0,0,>=20,,Aloni engineering,4753,0.34695187810692857
0,1,urgent,0,0,0,>=20,,YAAF,5011,0.2448218805037442
0,1,urgent,0,0,0,>=20,,Zahavi steel ltd.,788,0.19171718182452924
0,1,urgent,0,0,0,>=20,,P.D.R ELECTRONICS,2184,0.13099093399533623
0,1,urgent,0,0,0,[11-20),,M.ash presicion mechanics,770,0.4119258475342784
0,1,urgent,0,0,0,[11-20),,YAAF,5011,0.4047797733273568
0,1,urgent,0,0,0,[11-20),,Zahavi steel ltd.,788,0.253056285434252
0,1,urgent,0,0,0,[11-20),,Aloni engineering,4753,0.20172246893106444
0,1,urgent,0,0,0,[11-20),,FGM TEKNİK,15212,0.15683337869914124
0,1,urgent,0,0,1,[4-11),,M.ash presicion mechanics,770,0.5754689036435442
0,1,urgent,0,0,1,[4-11),,Zahavi steel ltd.,788,0.4059721698668942
0,1,urgent,0,0,1,[4-11),,Aloni engineering,4753,0.4010614738866054
0,1,urgent,0,0,1,[4-11),,P.D.R ELECTRONICS,2184,0.15939092211360859
0,1,urgent,0,0,1,[4-11),,YAAF,5011,0.11664945584771758
0,1,urgent,0,0,1,[1-4),,Zahavi steel ltd.,788,0.6176376487105977
0,1,urgent,0,0,1,[1-4),,Aloni engineering,4753,0.399324605314253
0,1,urgent,0,0,1,[1-4),,M.ash presicion mechanics,770,0.38142705991655085
0,1,urgent,0,0,1,[1-4),,P.D.R ELECTRONICS,2184,0.15573370384141513
0,1,urgent,0,0,1,[1-4),,YAAF,5011,0.1377053102913318
0,1,urgent,0,0,1,>=20,,M.ash presicion mechanics,770,0.6148919094227561
0,1,urgent,0,0,1,>=20,,Aloni engineering,4753,0.6022263807602448
0,1,urgent,0,0,1,>=20,,Zahavi steel ltd.,788,0.3567680299430862
0,1,urgent,0,0,1,>=20,,P.D.R ELECTRONICS,2184,0.21485363893845696
0,1,urgent,0,0,1,>=20,,YAAF,5011,0.14399632672749987
0,1,urgent,0,0,1,[11-20),,M.ash presicion mechanics,770,0.5472457886040971
0,1,urgent,0,0,1,[11-20),,Zahavi steel ltd.,788,0.4420350968199636
0,1,urgent,0,0,1,[11-20),,Aloni engineering,4753,0.41864254208895063
0,1,urgent,0,0,1,[11-20),,YAAF,5011,0.2608312727124489
0,1,urgent,0,0,1,[11-20),,P.D.R ELECTRONICS,2184,0.23966009763929363
0,1,urgent,0,1,0,[4-11),,Zahavi steel ltd.,788,0.3441231451058215
0,1,urgent,0,1,0,[4-11),,M.ash presicion mechanics,770,0.2820857585096932
0,1,urgent,0,1,0,[4-11),,Hongding Photoelectric Technology,5314,0.1715475231891855
0,1,urgent,0,1,0,[4-11),,P.D.R ELECTRONICS,2184,0.12868677959975222
0,1,urgent,0,1,0,[4-11),,GS ELECTRONIC PACKAGING,7490,0.10189917154525863
0,1,urgent,0,1,0,[1-4),,Zahavi steel ltd.,788,0.5535936547795639
0,1,urgent,0,1,0,[1-4),,M.ash presicion mechanics,770,0.1516350322115854
0,1,urgent,0,1,0,[1-4),,Hongding Photoelectric Technology,5314,0.14056660789538297
0,1,urgent,0,1,0,[1-4),,P.D.R ELECTRONICS,2184,0.12562877852716936
0,1,urgent,0,1,0,[1-4),,YAAF,5011,0.12019465284240004
0,1,urgent,0,1,0,>=20,,M.ash presicion mechanics,770,0.31638902050396417
0,1,urgent,0,1,0,>=20,,Zahavi steel ltd.,788,0.2986464782961143
0,1,urgent,0,1,0,>=20,,P.D.R ELECTRONICS,2184,0.17569858321374157
0,1,urgent,0,1,0,>=20,,Aloni engineering,4753,0.16194270855476883
0,1,urgent,0,1,0,>=20,,Hongding Photoelectric Technology,5314,0.1278487290164538
0,1,urgent,0,1,0,[11-20),,Zahavi steel ltd.,788,0.37818980457556234
0,1,urgent,0,1,0,[11-20),,M.ash presicion mechanics,770,0.25945746756222005
0,1,urgent,0,1,0,[11-20),,YAAF,5011,0.23187402516176508
0,1,urgent,0,1,0,[11-20),,P.D.R ELECTRONICS,2184,0.19711927848865904
0,1,urgent,0,1,0,[11-20),,GS ELECTRONIC PACKAGING,7490,0.19417568042234432
0,1,urgent,0,1,1,[4-11),,Zahavi steel ltd.,788,0.5509469867517466
0,1,urgent,0,1,1,[4-11),,M.ash presicion mechanics,770,0.40405902749923794
0,1,urgent,0,1,1,[4-11),,P.D.R ELECTRONICS,2184,0.21143323642818168
0,1,urgent,0,1,1,[4-11),,Aloni engineering,4753,0.19585210992077026
0,1,urgent,0,1,1,[4-11),,Hongding Photoelectric Technology,5314,0.09999323932433132
0,1,urgent,0,1,1,[1-4),,Zahavi steel ltd.,788,0.7435824408125358
0,1,urgent,0,1,1,[1-4),,M.ash presicion mechanics,770,0.23572243113982397
0,1,urgent,0,1,1,[1-4),,P.D.R ELECTRONICS,2184,0.206875782213347
0,1,urgent,0,1,1,[1-4),,Aloni engineering,4753,0.194715022064906
0,1,urgent,0,1,1,[1-4),,Metalif Inc.,15228,0.08477208289502206
0,1,urgent,0,1,1,>=20,,Zahavi steel ltd.,788,0.4989298953271666
0,1,urgent,0,1,1,>=20,,M.ash presicion mechanics,770,0.4440211301337586
0,1,urgent,0,1,1,>=20,,Aloni engineering,4753,0.3551153633952881
0,1,urgent,0,1,1,>=20,,P.D.R ELECTRONICS,2184,0.27899464310141786
0,1,urgent,0,1,1,>=20,,Metalif Inc.,15228,0.15371013038710513
0,1,urgent,0,1,1,[11-20),,Zahavi steel ltd.,788,0.5871588306000007
0,1,urgent,0,1,1,[11-20),,M.ash presicion mechanics,770,0.3767814517129747
0,1,urgent,0,1,1,[11-20),,P.D.R ELECTRONICS,2184,0.30829876352118074
0,1,urgent,0,1,1,[11-20),,Aloni engineering,4753,0.20755487581103996
0,1,urgent,0,1,1,[11-20),,GS ELECTRONIC PACKAGING,7490,0.1413460262410964
0,0,quick,1,0,0,[4-11),,Hongding Photoelectric Technology,5314,0.4081557024967978
0,0,quick,1,0,0,[4-11),,Zahavi steel ltd.,788,0.17832261412035424
0,0,quick,1,0,0,[4-11),,Metalif Inc.,15228,0.16238152408059894
0,0,quick,1,0,0,[4-11),,P.D.R ELECTRONICS,2184,0.12373269056590226
0,0,quick,1,0,0,[4-11),,Shenzhen KG Model Co. Ltd,36004,0.11863350646270869
0,0,quick,1,0,0,[1-4),,Hongding Photoelectric Technology,5314,0.3526325248673937
0,0,quick,1,0,0,[1-4),,Zahavi steel ltd.,788,0.33903922208170306
0,0,quick,1,0,0,[1-4),,Metalif Inc.,15228,0.15224602336366397
0,0,quick,1,0,0,[1-4),,FGM TEKNİK,15212,0.13480444983882842
0,0,quick,1,0,0,[1-4),,Shenzhen KG Model Co. Ltd,36004,0.12820913636796613
0,0,quick,1,0,0,>=20,,Hongding Photoelectric Technology,5314,0.3280515545657997
0,0,quick,1,0,0,>=20,,Metalif Inc.,15228,0.26044071080414816
0,0,quick,1,0,0,>=20,,Aloni engineering,4753,0.17498030008090806
0,0,quick,1,0,0,>=20,,P.D.R ELECTRONICS,2184,0.16928629700557266
0,0,quick,1,0,0,>=20,,Shenzhen KG Model Co. Ltd,36004,0.15635324656915076
0,0,quick,1,0,0,[11-20),,Hongding Photoelectric Technology,5314,0.2876648031552403
0,0,quick,1,0,0,[11-20),,Zahavi steel ltd.,788,0.2010059942329744
0,0,quick,1,0,0,[11-20),,P.D.R ELECTRONICS,2184,0.19010552004640663
0,0,quick,1,0,0,[11-20),,Metalif Inc.,15228,0.1547256665352644
0,0,quick,1,0,0,[11-20),,FGM TEKNİK,15212,0.12393458754753811
0,0,quick,1,0,1,[4-11),,Zahavi steel ltd.,788,0.3366447661121399
0,0,quick,1,0,1,[4-11),,Hongding Photoelectric Technology,5314,0.27008420078302003
0,0,quick,1,0,1,[4-11),,Metalif Inc.,15228,0.21710649757291117
0,0,quick,1,0,1,[4-11),,Aloni engineering,4753,0.21093255069878686
0,0,quick,1,0,1,[4-11),,P.D.R ELECTRONICS,2184,0.20403960183915895
0,0,quick,1,0,1,[1-4),,Zahavi steel ltd.,788,0.5453481452483813
0,0,quick,1,0,1,[1-4),,Hongding Photoelectric Technology,5314,0.2261659982778927
0,0,quick,1,0,1,[1-4),,Aloni engineering,4753,0.2097307433353652
0,0,quick,1,0,1,[1-4),,Metalif Inc.,15228,0.2043886816788441
0,0,quick,1,0,1,[1-4),,P.D.R ELECTRONICS,2184,0.19960117818787787
0,0,quick,1,0,1,>=20,,Aloni engineering,4753,0.376714103289222
0,0,quick,1,0,1,>=20,,Metalif Inc.,15228,0.3349961432983286
0,0,quick,1,0,1,>=20,,Zahavi steel ltd.,788,0.29171682106945357
0,0,quick,1,0,1,>=20,,P.D.R ELECTRONICS,2184,0.2700475136398385
0,0,quick,1,0,1,>=20,,Shenzhen KG Model Co. Ltd,36004,0.2102986212434619
0,0,quick,1,0,1,[11-20),,Zahavi steel ltd.,788,0.37038917909144387
0,0,quick,1,0,1,[11-20),,P.D.R ELECTRONICS,2184,0.2988013329050557
0,0,quick,1,0,1,[11-20),,Aloni engineering,4753,0.22328621183064748
0,0,quick,1,0,1,[11-20),,Metalif Inc.,15228,0.20750970020642787
0,0,quick,1,0,1,[11-20),,Hongding Photoelectric Technology,5314,0.1780883381211503
0,0,quick,1,1,0,[4-11),,Hongding Photoelectric Technology,5314,0.4058538132628174
0,0,quick,1,1,0,[4-11),,Metalif Inc.,15228,0.2845089643571121
0,0,quick,1,1,0,[4-11),,Zahavi steel ltd.,788,0.2803725701524274
0,0,quick,1,1,0,[4-11),,P.D.R ELECTRONICS,2184,0.1664375361753844
0,0,quick,1,1,0,[4-11),,R.Benes Metal Ltd.,774,0.12868144760885225
0,0,quick,1,1,0,[1-4),,Zahavi steel ltd.,788,0.4794017898527783
0,0,quick,1,1,0,[1-4),,Hongding Photoelectric Technology,5314,0.35045834930302255
0,0,quick,1,1,0,[1-4),,Metalif Inc.,15228,0.26920045216154315
0,0,quick,1,1,0,[1-4),,P.D.R ELECTRONICS,2184,0.1626499180083832
0,0,quick,1,1,0,[1-4),,"א.ל. כרסומטל זיווד בע""מ",19928,0.14023194866960717
0,0,quick,1,1,0,>=20,,Metalif Inc.,15228,0.41939207967609216
0,0,quick,1,1,0,>=20,,Hongding Photoelectric Technology,5314,0.325952625505491
0,0,quick,1,1,0,>=20,,Zahavi steel ltd.,788,0.24023485475892908
0,0,quick,1,1,0,>=20,,P.D.R ELECTRONICS,2184,0.22369972594239446
0,0,quick,1,1,0,>=20,,Chemograf Ltd.,15611,0.12966206570761357
0,0,quick,1,1,0,[11-20),,Zahavi steel ltd.,788,0.3111219049650244
0,0,quick,1,1,0,[11-20),,Hongding Photoelectric Technology,5314,0.28571440238401163
0,0,quick,1,1,0,[11-20),,Metalif Inc.,15228,0.272971592676365
0,0,quick,1,1,0,[11-20),,P.D.R ELECTRONICS,2184,0.24920335874449864
0,0,quick,1,1,0,[11-20),,Chemograf Ltd.,15611,0.10448842010101442
0,0,quick,1,1,1,[4-11),,Zahavi steel ltd.,788,0.4767310266245405
0,0,quick,1,1,1,[4-11),,Metalif Inc.,15228,0.36257647007012156
0,0,quick,1,1,1,[4-11),,Hongding Photoelectric Technology,5314,0.2682081179638603
0,0,quick,1,1,1,[4-11),,P.D.R ELECTRONICS,2184,0.26604617826541516
0,0,quick,1,1,1,[4-11),,4MODEL,44404,0.1676231629289396
0,0,quick,1,1,1,[1-4),,Zahavi steel ltd.,788,0.6828784238480271
0,0,quick,1,1,1,[1-4),,Metalif Inc.,15228,0.3450933981277229
0,0,quick,1,1,1,[1-4),,P.D.R ELECTRONICS,2184,0.2607007173917967
0,0,quick,1,1,1,[1-4),,Hongding Photoelectric Technology,5314,0.22450115365070356
0,0,quick,1,1,1,[1-4),,"א.ל. כרסומטל זיווד בע""מ",19928,0.18743635498905295
0,0,quick,1,1,1,>=20,,Metalif Inc.,15228,0.5081832530559014
0,0,quick,1,1,1,>=20,,Zahavi steel ltd.,788,0.4250878870346903
0,0,quick,1,1,1,>=20,,P.D.R ELECTRONICS,2184,0.3434578700314807
0,0,quick,1,1,1,>=20,,Hongding Photoelectric Technology,5314,0.20600955080440178
0,0,quick,1,1,1,>=20,,Aloni engineering,4753,0.18021406199476192
0,0,quick,1,1,1,[11-20),,Zahavi steel ltd.,788,0.5136445129779716
0,0,quick,1,1,1,[11-20),,P.D.R ELECTRONICS,2184,0.3760018773620879
0,0,quick,1,1,1,[11-20),,Metalif Inc.,15228,0.3494193664151653
0,0,quick,1,1,1,[11-20),,Hongding Photoelectric Technology,5314,0.17669659002981966
0,0,quick,1,1,1,[11-20),,"א.ל. כרסומטל זיווד בע""מ",19928,0.12695156571571453
0,0,quick,0,0,0,[4-11),,Hongding Photoelectric Technology,5314,0.29352809125576534
0,0,quick,0,0,0,[4-11),,M.ash presicion mechanics,770,0.2396372377768597
0,0,quick,0,0,0,[4-11),,FGM TEKNİK,15212,0.22126149071645487
0,0,quick,0,0,0,[4-11),,Aloni engineering,4753,0.20623708781388006
0,0,quick,0,0,0,[4-11),,P.D.R ELECTRONICS,2184,0.15257814544629453
0,0,quick,0,0,0,[1-4),,FGM TEKNİK,15212,0.2493780840694483
0,0,quick,0,0,0,[1-4),,Hongding Photoelectric Technology,5314,0.2470881830571927
0,0,quick,0,0,0,[1-4),,Aloni engineering,4753,0.20505508101554826
0,0,quick,0,0,0,[1-4),,P.D.R ELECTRONICS,2184,0.1490495289473005
0,0,quick,0,0,0,[1-4),,YAAF,5011,0.1446991247879867
0,0,quick,0,0,0,>=20,,Aloni engineering,4753,0.3700589851420119
0,0,quick,0,0,0,>=20,,M.ash presicion mechanics,770,0.2707250960900117
0,0,quick,0,0,0,>=20,,Hongding Photoelectric Technology,5314,0.22728139536102465
0,0,quick,0,0,0,>=20,,P.D.R ELECTRONICS,2184,0.20625189871960461
0,0,quick,0,0,0,>=20,,FGM TEKNİK,15212,0.18264076050131042
0,0,quick,0,0,0,[11-20),,YAAF,5011,0.2721051374269352
0,0,quick,0,0,0,[11-20),,FGM TEKNİK,15212,0.23174422370001194
0,0,quick,0,0,0,[11-20),,P.D.R ELECTRONICS,2184,0.23035660132628066
0,0,quick,0,0,0,[11-20),,M.ash presicion mechanics,770,0.21937356587341975
0,0,quick,0,0,0,[11-20),,Aloni engineering,4753,0.2183918622841866
0,0,quick,0,0,1,[4-11),,Aloni engineering,4753,0.42542467576361315
0,0,quick,0,0,1,[4-11),,M.ash presicion mechanics,770,0.3522620113169042
0,0,quick,0,0,1,[4-11),,P.D.R ELECTRONICS,2184,0.24634357412820745
0,0,quick,0,0,1,[4-11),,Hongding Photoelectric Technology,5314,0.18228974300096895
0,0,quick,0,0,1,[4-11),,FGM TEKNİK,15212,0.14080985325657774
0,0,quick,0,0,1,[1-4),,Aloni engineering,4753,0.4236569295266125
0,0,quick,0,0,1,[1-4),,P.D.R ELECTRONICS,2184,0.2412638531414017
0,0,quick,0,0,1,[1-4),,Zahavi steel ltd.,788,0.22901963873811498
0,0,quick,0,0,1,[1-4),,M.ash presicion mechanics,770,0.1983233704462214
0,0,quick,0,0,1,[1-4),,FGM TEKNİK,15212,0.16081430905382124
0,0,quick,0,0,1,>=20,,Aloni engineering,4753,0.6260366994222825
0,0,quick,0,0,1,>=20,,M.ash presicion mechanics,770,0.3904577451227398
0,0,quick,0,0,1,>=20,,P.D.R ELECTRONICS,2184,0.32052599758073924
0,0,quick,0,0,1,>=20,,Shenzhen KG Model Co. Ltd,36004,0.17646420112480873
0,0,quick,0,0,1,>=20,,Hongding Photoelectric Technology,5314,0.1363047698886087
0,0,quick,0,0,1,[11-20),,Aloni engineering,4753,0.4432832996560729
0,0,quick,0,0,1,[11-20),,P.D.R ELECTRONICS,2184,0.35206230086670004
0,0,quick,0,0,1,[11-20),,M.ash presicion mechanics,770,0.32656503290568123
0,0,quick,0,0,1,[11-20),,YAAF,5011,0.16246067363346478
0,0,quick,0,0,1,[11-20),,FGM TEKNİK,15212,0.1482064214030884
0,0,quick,0,1,0,[4-11),,Hongding Photoelectric Technology,5314,0.2915542076740424
0,0,quick,0,1,0,[4-11),,P.D.R ELECTRONICS,2184,0.20293303975899732
0,0,quick,0,1,0,[4-11),,FGM TEKNİK,15212,0.1427162164217691
0,0,quick,0,1,0,[4-11),,M.ash presicion mechanics,770,0.13617258004809107
0,0,quick,0,1,0,[4-11),,Metalif Inc.,15228,0.10476059307112677
0,0,quick,0,1,0,[1-4),,Hongding Photoelectric Technology,5314,0.24531815105027077
0,0,quick,0,1,0,[1-4),,P.D.R ELECTRONICS,2184,0.19851268362644028
0,0,quick,0,1,0,[1-4),,Zahavi steel ltd.,788,0.18570140941914984
0,0,quick,0,1,0,[1-4),,FGM TEKNİK,15212,0.16294014226592726
0,0,quick,0,1,0,[1-4),,Metalif Inc.,15228,0.09780172342555349
0,0,quick,0,1,0,>=20,,P.D.R ELECTRONICS,2184,0.2687038208202058
0,0,quick,0,1,0,>=20,,Hongding Photoelectric Technology,5314,0.2256107339147696
0,0,quick,0,1,0,>=20,,Aloni engineering,4753,0.1760498424188667
0,0,quick,0,1,0,>=20,,Metalif Inc.,15228,0.17530610738986704
0,0,quick,0,1,0,>=20,,M.ash presicion mechanics,770,0.15660252483170356
0,0,quick,0,1,0,[11-20),,P.D.R ELECTRONICS,2184,0.2973728535620856
0,0,quick,0,1,0,[11-20),,Hongding Photoelectric Technology,5314,0.194190865494731
0,0,quick,0,1,0,[11-20),,FGM TEKNİK,15212,0.15019541814919957
0,0,quick,0,1,0,[11-20),,YAAF,5011,0.14232167599482498
0,0,quick,0,1,0,[11-20),,M.ash presicion mechanics,770,0.12323982453821383
0,0,quick,0,1,1,[4-11),,P.D.R ELECTRONICS,2184,0.316100607964332
0,0,quick,0,1,1,[4-11),,M.ash presicion mechanics,770,0.21384683409214644
0,0,quick,0,1,1,[4-11),,Aloni engineering,4753,0.21216533352015726
0,0,quick,0,1,1,[4-11),,Zahavi steel ltd.,788,0.1840882803265566
0,0,quick,0,1,1,[4-11),,Hongding Photoelectric Technology,5314,0.18087238670186545
0,0,quick,0,1,1,[1-4),,Zahavi steel ltd.,788,0.3478017511941629
0,0,quick,0,1,1,[1-4),,P.D.R ELECTRONICS,2184,0.3101744606120027
0,0,quick,0,1,1,[1-4),,Aloni engineering,4753,0.21095838011286328
0,0,quick,0,1,1,[1-4),,Hongding Photoelectric Technology,5314,0.14850931469963566
0,0,quick,0,1,1,[1-4),,Metalif Inc.,15228,0.1342506658718395
0,0,quick,0,1,1,>=20,,P.D.R ELECTRONICS,2184,0.40013648100191984
0,0,quick,0,1,1,>=20,,Aloni engineering,4753,0.37845108431884456
0,0,quick,0,1,1,>=20,,M.ash presicion mechanics,770,0.24265667482774492
0,0,quick,0,1,1,>=20,,Metalif Inc.,15228,0.233174305677804
0,0,quick,0,1,1,>=20,,Zahavi steel ltd.,788,0.15476997823862557
0,0,quick,0,1,1,[11-20),,P.D.R ELECTRONICS,2184,0.43449682250967925
0,0,quick,0,1,1,[11-20),,Aloni engineering,4753,0.2245706465175892
0,0,quick,0,1,1,[11-20),,Zahavi steel ltd.,788,0.2073200265089541
0,0,quick,0,1,1,[11-20),,M.ash presicion mechanics,770,0.19520411926238346
0,0,quick,0,1,1,[11-20),,Metalif Inc.,15228,0.13648440362129008
0,0,standard,1,0,0,[4-11),,Hongding Photoelectric Technology,5314,0.41449185259088805
0,0,standard,1,0,0,[4-11),,Metalif Inc.,15228,0.3372842261537269
0,0,standard,1,0,0,[4-11),,FGM TEKNİK,15212,0.18035398010630804
0,0,standard,1,0,0,[4-11),,MATIC Kft.,1714,0.1555025875251212
0,0,standard,1,0,0,[4-11),,P.D.R ELECTRONICS,2184,0.11706318791073123
0,0,standard,1,0,0,[1-4),,Hongding Photoelectric Technology,5314,0.35862903138200514
0,0,standard,1,0,0,[1-4),,Metalif Inc.,15228,0.3204076926898705
0,0,standard,1,0,0,[1-4),,Zahavi steel ltd.,788,0.23473001865070664
0,0,standard,1,0,0,[1-4),,FGM TEKNİK,15212,0.20463830462186589
