req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,manufacturer_name,post_id_manuf,predBidProb
0,1,urgent,1,0,1,>=20,[100-200),,Zahavi steel ltd.,788,0.6340699
0,1,urgent,1,0,1,>=20,[100-200),,Aloni engineering,4753,0.49717468
0,1,urgent,1,0,1,>=20,[100-200),,P.D.R ELECTRONICS,2184,0.09463513
0,1,urgent,1,0,1,>=20,[100-200),,Hongding Photoelectric Technology,5314,0.09113029
0,1,urgent,1,0,1,>=20,[100-200),,FGM TEKNİK,15212,0.08341974
0,1,urgent,1,0,1,[11-20),[10-30),,Zahavi steel ltd.,788,0.693135
0,1,urgent,1,0,1,[11-20),[10-30),,Metalif Inc.,15228,0.2431764
0,1,urgent,1,0,1,[11-20),[10-30),,YAAF,5011,0.22315529
0,1,urgent,1,0,1,[11-20),[10-30),,M.ash presicion mechanics,770,0.21635623
0,1,urgent,1,0,1,[11-20),[10-30),,Hongding Photoelectric Technology,5314,0.1573889
0,1,urgent,1,0,1,[11-20),[1-10),,Zahavi steel ltd.,788,0.7103275
0,1,urgent,1,0,1,[11-20),[1-10),,Metalif Inc.,15228,0.25997034
0,1,urgent,1,0,1,[11-20),[1-10),,P.D.R ELECTRONICS,2184,0.19088991
0,1,urgent,1,0,1,[11-20),[1-10),,YAAF,5011,0.14669457
0,1,urgent,1,0,1,[11-20),[1-10),,Semel Hagalil Design &amp; Production Ltd.,1266,0.1118934
0,1,urgent,1,0,1,[11-20),[30-100),,Zahavi steel ltd.,788,0.7420889
0,1,urgent,1,0,1,[11-20),[30-100),,YAAF,5011,0.316341
0,1,urgent,1,0,1,[11-20),[30-100),,P.D.R ELECTRONICS,2184,0.26951966
0,1,urgent,1,0,1,[11-20),[30-100),,Metalif Inc.,15228,0.20077343
0,1,urgent,1,0,1,[11-20),[30-100),,Hongding Photoelectric Technology,5314,0.08667769
0,1,urgent,1,0,1,[11-20),>=200,,Zahavi steel ltd.,788,0.68184686
0,1,urgent,1,0,1,[11-20),>=200,,Metalif Inc.,15228,0.47893134
0,1,urgent,1,0,1,[11-20),>=200,,P.D.R ELECTRONICS,2184,0.33725047
0,1,urgent,1,0,1,[11-20),>=200,,Hongding Photoelectric Technology,5314,0.18426873
0,1,urgent,1,0,1,[11-20),>=200,,GS ELECTRONIC PACKAGING,7490,0.16626517
0,1,urgent,1,0,1,[11-20),[100-200),,Zahavi steel ltd.,788,0.7631306
0,1,urgent,1,0,1,[11-20),[100-200),,P.D.R ELECTRONICS,2184,0.16446571
0,1,urgent,1,0,1,[11-20),[100-200),,Hongding Photoelectric Technology,5314,0.11833271
0,1,urgent,1,0,1,[11-20),[100-200),,FGM TEKNİK,15212,0.11021035
0,1,urgent,1,0,1,[11-20),[100-200),,GS ELECTRONIC PACKAGING,7490,0.10622232
0,1,urgent,1,1,0,[4-11),[10-30),,M.ash presicion mechanics,770,0.7283517
0,1,urgent,1,1,0,[4-11),[10-30),,Zahavi steel ltd.,788,0.6054716
0,1,urgent,1,1,0,[4-11),[10-30),,YAAF,5011,0.43024477
0,1,urgent,1,1,0,[4-11),[10-30),,Metalif Inc.,15228,0.28965065
0,1,urgent,1,1,0,[4-11),[10-30),,R.Benes Metal Ltd.,774,0.24524117
0,1,urgent,1,1,0,[4-11),[1-10),,Zahavi steel ltd.,788,0.6449607
0,1,urgent,1,1,0,[4-11),[1-10),,M.ash presicion mechanics,770,0.64429635
0,1,urgent,1,1,0,[4-11),[1-10),,R.Benes Metal Ltd.,774,0.298153
0,1,urgent,1,1,0,[4-11),[1-10),,Metalif Inc.,15228,0.27983776
0,1,urgent,1,1,0,[4-11),[1-10),,YAAF,5011,0.18200369
0,1,urgent,1,1,0,[4-11),[30-100),,M.ash presicion mechanics,770,0.6347519
0,1,urgent,1,1,0,[4-11),[30-100),,Zahavi steel ltd.,788,0.62869036
0,1,urgent,1,1,0,[4-11),[30-100),,GS ELECTRONIC PACKAGING,7490,0.43710443
0,1,urgent,1,1,0,[4-11),[30-100),,YAAF,5011,0.36626017
0,1,urgent,1,1,0,[4-11),[30-100),,Metalif Inc.,15228,0.2576928
0,1,urgent,1,1,0,[4-11),>=200,,Zahavi steel ltd.,788,0.601464
0,1,urgent,1,1,0,[4-11),>=200,,Metalif Inc.,15228,0.5133982
0,1,urgent,1,1,0,[4-11),>=200,,M.ash presicion mechanics,770,0.47341132
0,1,urgent,1,1,0,[4-11),>=200,,Hongding Photoelectric Technology,5314,0.4150191
0,1,urgent,1,1,0,[4-11),>=200,,GS ELECTRONIC PACKAGING,7490,0.38191757
0,1,urgent,1,1,0,[4-11),[100-200),,Zahavi steel ltd.,788,0.7235415
0,1,urgent,1,1,0,[4-11),[100-200),,GS ELECTRONIC PACKAGING,7490,0.3795643
0,1,urgent,1,1,0,[4-11),[100-200),,Hongding Photoelectric Technology,5314,0.2073731
0,1,urgent,1,1,0,[4-11),[100-200),,M.ash presicion mechanics,770,0.12873596
0,1,urgent,1,1,0,[4-11),[100-200),,FGM TEKNİK,15212,0.104065344
0,1,urgent,1,1,0,[1-4),[10-30),,Zahavi steel ltd.,788,0.6622414
0,1,urgent,1,1,0,[1-4),[10-30),,M.ash presicion mechanics,770,0.46742794
0,1,urgent,1,1,0,[1-4),[10-30),,YAAF,5011,0.3160486
0,1,urgent,1,1,0,[1-4),[10-30),,Metalif Inc.,15228,0.19294278
0,1,urgent,1,1,0,[1-4),[10-30),,R.Benes Metal Ltd.,774,0.16993368
0,1,urgent,1,1,0,[1-4),[1-10),,Zahavi steel ltd.,788,0.6857465
0,1,urgent,1,1,0,[1-4),[1-10),,M.ash presicion mechanics,770,0.29752374
0,1,urgent,1,1,0,[1-4),[1-10),,R.Benes Metal Ltd.,774,0.27420193
0,1,urgent,1,1,0,[1-4),[1-10),,Metalif Inc.,15228,0.17505656
0,1,urgent,1,1,0,[1-4),[1-10),,GS ELECTRONIC PACKAGING,7490,0.11739428
0,1,urgent,1,1,0,[1-4),[30-100),,Zahavi steel ltd.,788,0.6939492
0,1,urgent,1,1,0,[1-4),[30-100),,GS ELECTRONIC PACKAGING,7490,0.31947485
0,1,urgent,1,1,0,[1-4),[30-100),,YAAF,5011,0.24200426
0,1,urgent,1,1,0,[1-4),[30-100),,Metalif Inc.,15228,0.22637348
0,1,urgent,1,1,0,[1-4),[30-100),,M.ash presicion mechanics,770,0.17431325
0,1,urgent,1,1,0,[1-4),>=200,,Zahavi steel ltd.,788,0.661279
0,1,urgent,1,1,0,[1-4),>=200,,Metalif Inc.,15228,0.37479237
0,1,urgent,1,1,0,[1-4),>=200,,GS ELECTRONIC PACKAGING,7490,0.34517896
0,1,urgent,1,1,0,[1-4),>=200,,Hongding Photoelectric Technology,5314,0.20622663
0,1,urgent,1,1,0,[1-4),>=200,,P.D.R ELECTRONICS,2184,0.18270095
0,1,urgent,1,1,0,[1-4),[100-200),,Zahavi steel ltd.,788,0.7584993
0,1,urgent,1,1,0,[1-4),[100-200),,GS ELECTRONIC PACKAGING,7490,0.2700097
0,1,urgent,1,1,0,[1-4),[100-200),,FGM TEKNİK,15212,0.2509153
0,1,urgent,1,1,0,[1-4),[100-200),,Masteran LTD,21576,0.1683952
0,1,urgent,1,1,0,[1-4),[100-200),,Hongding Photoelectric Technology,5314,0.09384659
0,1,urgent,1,1,0,>=20,[10-30),,M.ash presicion mechanics,770,0.6862158
0,1,urgent,1,1,0,>=20,[10-30),,Zahavi steel ltd.,788,0.47874963
0,1,urgent,1,1,0,>=20,[10-30),,Metalif Inc.,15228,0.42732516
0,1,urgent,1,1,0,>=20,[10-30),,YAAF,5011,0.34207058
0,1,urgent,1,1,0,>=20,[10-30),,R.Benes Metal Ltd.,774,0.15942849
0,1,urgent,1,1,0,>=20,[1-10),,M.ash presicion mechanics,770,0.62765694
0,1,urgent,1,1,0,>=20,[1-10),,Zahavi steel ltd.,788,0.515975
0,1,urgent,1,1,0,>=20,[1-10),,Metalif Inc.,15228,0.39963666
0,1,urgent,1,1,0,>=20,[1-10),,R.Benes Metal Ltd.,774,0.22913401
0,1,urgent,1,1,0,>=20,[1-10),,YAAF,5011,0.1360592
0,1,urgent,1,1,0,>=20,[30-100),,M.ash presicion mechanics,770,0.63178927
0,1,urgent,1,1,0,>=20,[30-100),,Zahavi steel ltd.,788,0.50286824
0,1,urgent,1,1,0,>=20,[30-100),,Metalif Inc.,15228,0.4019839
0,1,urgent,1,1,0,>=20,[30-100),,YAAF,5011,0.32103902
0,1,urgent,1,1,0,>=20,[30-100),,P.D.R ELECTRONICS,2184,0.16249526
0,1,urgent,1,1,0,>=20,>=200,,Metalif Inc.,15228,0.61328655
0,1,urgent,1,1,0,>=20,>=200,,M.ash presicion mechanics,770,0.5352185
0,1,urgent,1,1,0,>=20,>=200,,Zahavi steel ltd.,788,0.4644358
0,1,urgent,1,1,0,>=20,>=200,,GS ELECTRONIC PACKAGING,7490,0.23864119
0,1,urgent,1,1,0,>=20,>=200,,P.D.R ELECTRONICS,2184,0.1892795
0,1,urgent,1,1,0,>=20,[100-200),,Zahavi steel ltd.,788,0.60890895
0,1,urgent,1,1,0,>=20,[100-200),,M.ash presicion mechanics,770,0.28743985
0,1,urgent,1,1,0,>=20,[100-200),,FGM TEKNİK,15212,0.16153267
0,1,urgent,1,1,0,>=20,[100-200),,GS ELECTRONIC PACKAGING,7490,0.14963754
0,1,urgent,1,1,0,>=20,[100-200),,P.D.R ELECTRONICS,2184,0.06706515
0,1,urgent,1,1,0,[11-20),[10-30),,YAAF,5011,0.7411246
0,1,urgent,1,1,0,[11-20),[10-30),,Zahavi steel ltd.,788,0.6831962
0,1,urgent,1,1,0,[11-20),[10-30),,M.ash presicion mechanics,770,0.6676394
0,1,urgent,1,1,0,[11-20),[10-30),,Metalif Inc.,15228,0.22733904
0,1,urgent,1,1,0,[11-20),[10-30),,Hongding Photoelectric Technology,5314,0.15137252
0,1,urgent,1,1,0,[11-20),[1-10),,Zahavi steel ltd.,788,0.68769693
0,1,urgent,1,1,0,[11-20),[1-10),,YAAF,5011,0.61034817
0,1,urgent,1,1,0,[11-20),[1-10),,M.ash presicion mechanics,770,0.36542377
0,1,urgent,1,1,0,[11-20),[1-10),,Metalif Inc.,15228,0.25908637
0,1,urgent,1,1,0,[11-20),[1-10),,R.Benes Metal Ltd.,774,0.15913069
0,1,urgent,1,1,0,[11-20),[30-100),,YAAF,5011,0.75284785
0,1,urgent,1,1,0,[11-20),[30-100),,Zahavi steel ltd.,788,0.7062693
0,1,urgent,1,1,0,[11-20),[30-100),,GS ELECTRONIC PACKAGING,7490,0.40052488
0,1,urgent,1,1,0,[11-20),[30-100),,M.ash presicion mechanics,770,0.32371056
0,1,urgent,1,1,0,[11-20),[30-100),,Metalif Inc.,15228,0.2713854
0,1,urgent,1,1,0,[11-20),>=200,,Zahavi steel ltd.,788,0.65050286
0,1,urgent,1,1,0,[11-20),>=200,,YAAF,5011,0.47752994
0,1,urgent,1,1,0,[11-20),>=200,,Metalif Inc.,15228,0.4557741
0,1,urgent,1,1,0,[11-20),>=200,,GS ELECTRONIC PACKAGING,7490,0.40019655
0,1,urgent,1,1,0,[11-20),>=200,,Hongding Photoelectric Technology,5314,0.23582733
0,1,urgent,1,1,0,[11-20),[100-200),,Zahavi steel ltd.,788,0.7639906
0,1,urgent,1,1,0,[11-20),[100-200),,GS ELECTRONIC PACKAGING,7490,0.4342004
0,1,urgent,1,1,0,[11-20),[100-200),,FGM TEKNİK,15212,0.1759662
0,1,urgent,1,1,0,[11-20),[100-200),,YAAF,5011,0.10908063
0,1,urgent,1,1,0,[11-20),[100-200),,Hongding Photoelectric Technology,5314,0.10242246
0,1,urgent,1,1,1,[4-11),[10-30),,Zahavi steel ltd.,788,0.72094834
0,1,urgent,1,1,1,[4-11),[10-30),,M.ash presicion mechanics,770,0.66488695
0,1,urgent,1,1,1,[4-11),[10-30),,Metalif Inc.,15228,0.4507735
0,1,urgent,1,1,1,[4-11),[10-30),,YAAF,5011,0.17654464
0,1,urgent,1,1,1,[4-11),[10-30),,R.Benes Metal Ltd.,774,0.123973384
0,1,urgent,1,1,1,[4-11),[1-10),,Zahavi steel ltd.,788,0.7395582
0,1,urgent,1,1,1,[4-11),[1-10),,M.ash presicion mechanics,770,0.39219314
0,1,urgent,1,1,1,[4-11),[1-10),,Metalif Inc.,15228,0.3747307
0,1,urgent,1,1,1,[4-11),[1-10),,R.Benes Metal Ltd.,774,0.1826078
0,1,urgent,1,1,1,[4-11),[1-10),,P.D.R ELECTRONICS,2184,0.07917802
0,1,urgent,1,1,1,[4-11),[30-100),,Zahavi steel ltd.,788,0.69149995
0,1,urgent,1,1,1,[4-11),[30-100),,Metalif Inc.,15228,0.37766254
0,1,urgent,1,1,1,[4-11),[30-100),,M.ash presicion mechanics,770,0.34254205
0,1,urgent,1,1,1,[4-11),[30-100),,P.D.R ELECTRONICS,2184,0.15011045
0,1,urgent,1,1,1,[4-11),[30-100),,YAAF,5011,0.12846951
0,1,urgent,1,1,1,[4-11),>=200,,Zahavi steel ltd.,788,0.7106083
0,1,urgent,1,1,1,[4-11),>=200,,Metalif Inc.,15228,0.55954367
0,1,urgent,1,1,1,[4-11),>=200,,GS ELECTRONIC PACKAGING,7490,0.15471174
0,1,urgent,1,1,1,[4-11),>=200,,P.D.R ELECTRONICS,2184,0.13365263
0,1,urgent,1,1,1,[4-11),>=200,,Hongding Photoelectric Technology,5314,0.12243366
0,1,urgent,1,1,1,[4-11),[100-200),,Zahavi steel ltd.,788,0.76161724
0,1,urgent,1,1,1,[4-11),[100-200),,GS ELECTRONIC PACKAGING,7490,0.08940715
0,1,urgent,1,1,1,[4-11),[100-200),,Hongding Photoelectric Technology,5314,0.072300225
0,1,urgent,1,1,1,[4-11),[100-200),,FGM TEKNİK,15212,0.061065696
0,1,urgent,1,1,1,[4-11),[100-200),,Metalif Inc.,15228,0.058118362
0,1,urgent,1,1,1,[1-4),[10-30),,Zahavi steel ltd.,788,0.75306624
0,1,urgent,1,1,1,[1-4),[10-30),,Metalif Inc.,15228,0.3064975
0,1,urgent,1,1,1,[1-4),[10-30),,M.ash presicion mechanics,770,0.23136295
0,1,urgent,1,1,1,[1-4),[10-30),,YAAF,5011,0.10096633
0,1,urgent,1,1,1,[1-4),[10-30),,R.Benes Metal Ltd.,774,0.087275565
0,1,urgent,1,1,1,[1-4),[1-10),,Zahavi steel ltd.,788,0.80442625
0,1,urgent,1,1,1,[1-4),[1-10),,Metalif Inc.,15228,0.30414695
0,1,urgent,1,1,1,[1-4),[1-10),,R.Benes Metal Ltd.,774,0.17851385
0,1,urgent,1,1,1,[1-4),[1-10),,P.D.R ELECTRONICS,2184,0.12381497
0,1,urgent,1,1,1,[1-4),[1-10),,M.ash presicion mechanics,770,0.102315694
0,1,urgent,1,1,1,[1-4),[30-100),,Zahavi steel ltd.,788,0.7719243
0,1,urgent,1,1,1,[1-4),[30-100),,Metalif Inc.,15228,0.35057142
0,1,urgent,1,1,1,[1-4),[30-100),,P.D.R ELECTRONICS,2184,0.23162709
0,1,urgent,1,1,1,[1-4),[30-100),,YAAF,5011,0.07328036
0,1,urgent,1,1,1,[1-4),[30-100),,M.ash presicion mechanics,770,0.060931016
0,1,urgent,1,1,1,[1-4),>=200,,Zahavi steel ltd.,788,0.7806822
0,1,urgent,1,1,1,[1-4),>=200,,Metalif Inc.,15228,0.42980662
0,1,urgent,1,1,1,[1-4),>=200,,P.D.R ELECTRONICS,2184,0.22698113
0,1,urgent,1,1,1,[1-4),>=200,,GS ELECTRONIC PACKAGING,7490,0.16346216
0,1,urgent,1,1,1,[1-4),>=200,,FGM TEKNİK,15212,0.0674057
0,1,urgent,1,1,1,[1-4),[100-200),,Zahavi steel ltd.,788,0.79546255
0,1,urgent,1,1,1,[1-4),[100-200),,FGM TEKNİK,15212,0.19867526
0,1,urgent,1,1,1,[1-4),[100-200),,P.D.R ELECTRONICS,2184,0.08444434
0,1,urgent,1,1,1,[1-4),[100-200),,GS ELECTRONIC PACKAGING,7490,0.073514126
0,1,urgent,1,1,1,[1-4),[100-200),,Metalif Inc.,15228,0.036451686
0,1,urgent,1,1,1,>=20,[10-30),,M.ash presicion mechanics,770,0.6385506
0,1,urgent,1,1,1,>=20,[10-30),,Zahavi steel ltd.,788,0.60176367
0,1,urgent,1,1,1,>=20,[10-30),,Metalif Inc.,15228,0.54780656
0,1,urgent,1,1,1,>=20,[10-30),,Aloni engineering,4753,0.17861736
0,1,urgent,1,1,1,>=20,[10-30),,YAAF,5011,0.107593454
0,1,urgent,1,1,1,>=20,[1-10),,Zahavi steel ltd.,788,0.6603251
0,1,urgent,1,1,1,>=20,[1-10),,M.ash presicion mechanics,770,0.5748897
0,1,urgent,1,1,1,>=20,[1-10),,Metalif Inc.,15228,0.48813993
0,1,urgent,1,1,1,>=20,[1-10),,Aloni engineering,4753,0.15813401
0,1,urgent,1,1,1,>=20,[1-10),,R.Benes Metal Ltd.,774,0.13966522
0,1,urgent,1,1,1,>=20,[30-100),,Zahavi steel ltd.,788,0.5638105
0,1,urgent,1,1,1,>=20,[30-100),,Metalif Inc.,15228,0.5094283
0,1,urgent,1,1,1,>=20,[30-100),,M.ash presicion mechanics,770,0.49705935
0,1,urgent,1,1,1,>=20,[30-100),,P.D.R ELECTRONICS,2184,0.26681232
0,1,urgent,1,1,1,>=20,[30-100),,Aloni engineering,4753,0.119264595
0,1,urgent,1,1,1,>=20,>=200,,Metalif Inc.,15228,0.6458508
0,1,urgent,1,1,1,>=20,>=200,,Zahavi steel ltd.,788,0.6129397
0,1,urgent,1,1,1,>=20,>=200,,M.ash presicion mechanics,770,0.31457666
0,1,urgent,1,1,1,>=20,>=200,,P.D.R ELECTRONICS,2184,0.20930006
0,1,urgent,1,1,1,>=20,>=200,,GS ELECTRONIC PACKAGING,7490,0.09669678
0,1,urgent,1,1,1,>=20,[100-200),,Zahavi steel ltd.,788,0.64482385
0,1,urgent,1,1,1,>=20,[100-200),,Aloni engineering,4753,0.17852348
0,1,urgent,1,1,1,>=20,[100-200),,Metalif Inc.,15228,0.10669157
0,1,urgent,1,1,1,>=20,[100-200),,FGM TEKNİK,15212,0.08983142
0,1,urgent,1,1,1,>=20,[100-200),,P.D.R ELECTRONICS,2184,0.07062779
0,1,urgent,1,1,1,[11-20),[10-30),,Zahavi steel ltd.,788,0.76890045
0,1,urgent,1,1,1,[11-20),[10-30),,YAAF,5011,0.5170786
0,1,urgent,1,1,1,[11-20),[10-30),,Metalif Inc.,15228,0.4000113
0,1,urgent,1,1,1,[11-20),[10-30),,M.ash presicion mechanics,770,0.33014867
0,1,urgent,1,1,1,[11-20),[10-30),,Hongding Photoelectric Technology,5314,0.05561625
0,1,urgent,1,1,1,[11-20),[1-10),,Zahavi steel ltd.,788,0.81044924
0,1,urgent,1,1,1,[11-20),[1-10),,Metalif Inc.,15228,0.3564102
0,1,urgent,1,1,1,[11-20),[1-10),,YAAF,5011,0.23331147
0,1,urgent,1,1,1,[11-20),[1-10),,M.ash presicion mechanics,770,0.1003782
0,1,urgent,1,1,1,[11-20),[1-10),,P.D.R ELECTRONICS,2184,0.091073066
0,1,urgent,1,1,1,[11-20),[30-100),,Zahavi steel ltd.,788,0.7972323
0,1,urgent,1,1,1,[11-20),[30-100),,YAAF,5011,0.5622867
0,1,urgent,1,1,1,[11-20),[30-100),,Metalif Inc.,15228,0.4170841
0,1,urgent,1,1,1,[11-20),[30-100),,P.D.R ELECTRONICS,2184,0.13295318
0,1,urgent,1,1,1,[11-20),[30-100),,GS ELECTRONIC PACKAGING,7490,0.085594095
0,1,urgent,1,1,1,[11-20),>=200,,Zahavi steel ltd.,788,0.80599713
0,1,urgent,1,1,1,[11-20),>=200,,Metalif Inc.,15228,0.49306977
0,1,urgent,1,1,1,[11-20),>=200,,GS ELECTRONIC PACKAGING,7490,0.25098363
0,1,urgent,1,1,1,[11-20),>=200,,P.D.R ELECTRONICS,2184,0.19296724
0,1,urgent,1,1,1,[11-20),>=200,,YAAF,5011,0.15096216
0,1,urgent,1,1,1,[11-20),[100-200),,Zahavi steel ltd.,788,0.8073531
0,1,urgent,1,1,1,[11-20),[100-200),,GS ELECTRONIC PACKAGING,7490,0.1326046
0,1,urgent,1,1,1,[11-20),[100-200),,FGM TEKNİK,15212,0.11928136
0,1,urgent,1,1,1,[11-20),[100-200),,P.D.R ELECTRONICS,2184,0.071823165
0,1,urgent,1,1,1,[11-20),[100-200),,Metalif Inc.,15228,0.062145766
0,1,urgent,0,0,0,[4-11),[10-30),,YAAF,5011,0.29263136
0,1,urgent,0,0,0,[4-11),[10-30),,M.ash presicion mechanics,770,0.26598778
0,1,urgent,0,0,0,[4-11),[10-30),,Hongding Photoelectric Technology,5314,0.2522731
0,1,urgent,0,0,0,[4-11),[10-30),,Aloni engineering,4753,0.17580998
0,1,urgent,0,0,0,[4-11),[10-30),,FGM TEKNİK,15212,0.12362103
0,1,urgent,0,0,0,[4-11),[1-10),,M.ash presicion mechanics,770,0.3818609
0,1,urgent,0,0,0,[4-11),[1-10),,Hongding Photoelectric Technology,5314,0.21922481
0,1,urgent,0,0,0,[4-11),[1-10),,YAAF,5011,0.20740832
0,1,urgent,0,0,0,[4-11),[1-10),,FGM TEKNİK,15212,0.13282545
0,1,urgent,0,0,0,[4-11),[1-10),,Aloni engineering,4753,0.108587034
0,1,urgent,0,0,0,[4-11),[30-100),,M.ash presicion mechanics,770,0.33680555
0,1,urgent,0,0,0,[4-11),[30-100),,Hongding Photoelectric Technology,5314,0.21671653
0,1,urgent,0,0,0,[4-11),[30-100),,GS ELECTRONIC PACKAGING,7490,0.187916
0,1,urgent,0,0,0,[4-11),[30-100),,YAAF,5011,0.18153162
0,1,urgent,0,0,0,[4-11),[30-100),,P.D.R ELECTRONICS,2184,0.17941487
0,1,urgent,0,0,0,[4-11),>=200,,Hongding Photoelectric Technology,5314,0.4144152
0,1,urgent,0,0,0,[4-11),>=200,,GS ELECTRONIC PACKAGING,7490,0.28845358
0,1,urgent,0,0,0,[4-11),>=200,,P.D.R ELECTRONICS,2184,0.27615094
0,1,urgent,0,0,0,[4-11),>=200,,M.ash presicion mechanics,770,0.21053787
0,1,urgent,0,0,0,[4-11),>=200,,FGM TEKNİK,15212,0.154464
0,1,urgent,0,0,0,[4-11),[100-200),,FGM TEKNİK,15212,0.26411787
0,1,urgent,0,0,0,[4-11),[100-200),,Hongding Photoelectric Technology,5314,0.23866722
0,1,urgent,0,0,0,[4-11),[100-200),,Zahavi steel ltd.,788,0.20274267
0,1,urgent,0,0,0,[4-11),[100-200),,GS ELECTRONIC PACKAGING,7490,0.14557123
0,1,urgent,0,0,0,[4-11),[100-200),,P.D.R ELECTRONICS,2184,0.12437805
0,1,urgent,0,0,0,[1-4),[10-30),,Aloni engineering,4753,0.304408
0,1,urgent,0,0,0,[1-4),[10-30),,YAAF,5011,0.275397
0,1,urgent,0,0,0,[1-4),[10-30),,P.D.R ELECTRONICS,2184,0.2054179
0,1,urgent,0,0,0,[1-4),[10-30),,FGM TEKNİK,15212,0.1773037
0,1,urgent,0,0,0,[1-4),[10-30),,Hongding Photoelectric Technology,5314,0.17476185
0,1,urgent,0,0,0,[1-4),[1-10),,M.ash presicion mechanics,770,0.24907841
0,1,urgent,0,0,0,[1-4),[1-10),,FGM TEKNİK,15212,0.19569385
0,1,urgent,0,0,0,[1-4),[1-10),,Aloni engineering,4753,0.187968
0,1,urgent,0,0,0,[1-4),[1-10),,YAAF,5011,0.18145208
0,1,urgent,0,0,0,[1-4),[1-10),,Semel Hagalil Design &amp; Production Ltd.,1266,0.13820764
0,1,urgent,0,0,0,[1-4),[30-100),,FGM TEKNİK,15212,0.21906506
0,1,urgent,0,0,0,[1-4),[30-100),,Aloni engineering,4753,0.21545555
0,1,urgent,0,0,0,[1-4),[30-100),,P.D.R ELECTRONICS,2184,0.20785941
0,1,urgent,0,0,0,[1-4),[30-100),,M.ash presicion mechanics,770,0.19425711
0,1,urgent,0,0,0,[1-4),[30-100),,GS ELECTRONIC PACKAGING,7490,0.19263192
0,1,urgent,0,0,0,[1-4),>=200,,GS ELECTRONIC PACKAGING,7490,0.43279052
0,1,urgent,0,0,0,[1-4),>=200,,P.D.R ELECTRONICS,2184,0.3747626
0,1,urgent,0,0,0,[1-4),>=200,,Hongding Photoelectric Technology,5314,0.27603316
0,1,urgent,0,0,0,[1-4),>=200,,FGM TEKNİK,15212,0.19024977
0,1,urgent,0,0,0,[1-4),>=200,,Aloni engineering,4753,0.15393727
0,1,urgent,0,0,0,[1-4),[100-200),,FGM TEKNİK,15212,0.3499732
0,1,urgent,0,0,0,[1-4),[100-200),,Zahavi steel ltd.,788,0.26858386
0,1,urgent,0,0,0,[1-4),[100-200),,P.D.R ELECTRONICS,2184,0.23023877
0,1,urgent,0,0,0,[1-4),[100-200),,Hongding Photoelectric Technology,5314,0.16015701
0,1,urgent,0,0,0,[1-4),[100-200),,GS ELECTRONIC PACKAGING,7490,0.13627231
0,1,urgent,0,0,0,>=20,[10-30),,Aloni engineering,4753,0.44856375
0,1,urgent,0,0,0,>=20,[10-30),,M.ash presicion mechanics,770,0.31070924
0,1,urgent,0,0,0,>=20,[10-30),,YAAF,5011,0.2854941
0,1,urgent,0,0,0,>=20,[10-30),,Hongding Photoelectric Technology,5314,0.20654583
0,1,urgent,0,0,0,>=20,[10-30),,P.D.R ELECTRONICS,2184,0.11541692
0,1,urgent,0,0,0,>=20,[1-10),,M.ash presicion mechanics,770,0.41099194
0,1,urgent,0,0,0,>=20,[1-10),,Aloni engineering,4753,0.31498882
0,1,urgent,0,0,0,>=20,[1-10),,YAAF,5011,0.21200392
0,1,urgent,0,0,0,>=20,[1-10),,Hongding Photoelectric Technology,5314,0.1592986
0,1,urgent,0,0,0,>=20,[1-10),,P.D.R ELECTRONICS,2184,0.13333285
0,1,urgent,0,0,0,>=20,[30-100),,M.ash presicion mechanics,770,0.37590656
0,1,urgent,0,0,0,>=20,[30-100),,Aloni engineering,4753,0.3448101
0,1,urgent,0,0,0,>=20,[30-100),,Hongding Photoelectric Technology,5314,0.19227618
0,1,urgent,0,0,0,>=20,[30-100),,YAAF,5011,0.18237258
0,1,urgent,0,0,0,>=20,[30-100),,P.D.R ELECTRONICS,2184,0.15793434
0,1,urgent,0,0,0,>=20,>=200,,Hongding Photoelectric Technology,5314,0.28044838
0,1,urgent,0,0,0,>=20,>=200,,M.ash presicion mechanics,770,0.2614664
0,1,urgent,0,0,0,>=20,>=200,,P.D.R ELECTRONICS,2184,0.2589325
0,1,urgent,0,0,0,>=20,>=200,,Aloni engineering,4753,0.25613952
0,1,urgent,0,0,0,>=20,>=200,,GS ELECTRONIC PACKAGING,7490,0.21551172
0,1,urgent,0,0,0,>=20,[100-200),,Aloni engineering,4753,0.22948217
0,1,urgent,0,0,0,>=20,[100-200),,Zahavi steel ltd.,788,0.19328642
0,1,urgent,0,0,0,>=20,[100-200),,FGM TEKNİK,15212,0.19206205
0,1,urgent,0,0,0,>=20,[100-200),,Hongding Photoelectric Technology,5314,0.18517454
0,1,urgent,0,0,0,>=20,[100-200),,M.ash presicion mechanics,770,0.14456494
0,1,urgent,0,0,0,[11-20),[10-30),,YAAF,5011,0.4885835
0,1,urgent,0,0,0,[11-20),[10-30),,M.ash presicion mechanics,770,0.38173953
0,1,urgent,0,0,0,[11-20),[10-30),,Aloni engineering,4753,0.1829371
0,1,urgent,0,0,0,[11-20),[10-30),,P.D.R ELECTRONICS,2184,0.17797986
0,1,urgent,0,0,0,[11-20),[10-30),,FGM TEKNİK,15212,0.14665745
0,1,urgent,0,0,0,[11-20),[1-10),,M.ash presicion mechanics,770,0.48425636
